Label Ep Ev t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.000000000000000000e+00 4.604293940114795314e-01 7.760774443652759258e-01 2.477168355787068843e-01 2.083419641147559176e-01 8.138548331884341014e-01 2.468865214765764704e-01 5.422939413218558213e-02 6.639900802058649187e-01 7.939378500121150317e-01 6.385993001693454074e-01
0.000000000000000000e+00 8.062925837370354953e-02 9.571326787270864611e-02 4.222928076089010330e-01 2.645017491013064159e-01 3.326442857556689559e-01 8.737039725778992239e-01 8.013405644108307913e-01 2.417982119979986133e-01 2.858490558054696540e-01 7.848221012018329334e-01
0.000000000000000000e+00 5.256242514425862877e-01 7.569879316609898767e-01 5.290882990769723015e-01 2.117070915913599194e-01 9.181157803110575610e-01 7.223840385023433397e-01 4.438168388168116651e-01 3.334094404050514937e-01 9.106716973614412680e-01 6.137960051059401234e-01
0.000000000000000000e+00 2.779444403457395074e-01 4.331300960388160814e-01 1.959491521296247152e-01 2.468318999853771345e-01 6.509378132615236678e-01 5.945450059078136729e-01 6.859436206545884707e-01 5.446391420395197969e-01 6.277066135192304053e-01 6.497068587237848636e-01
0.000000000000000000e+00 3.446261591576305072e-01 5.410877395973886506e-01 4.306150141854207525e-01 2.558976934123649016e-01 7.440477074746042474e-01 8.552101079632401515e-01 3.443645957739944197e-01 1.235750466389041180e-01 6.449844659473172870e-01 4.928149478608792600e-01
0.000000000000000000e+00 9.931717863547399883e-02 2.341818703266087820e-01 8.526155501951595550e-01 6.033923623598544950e-01 3.326964113444342286e-01 6.593796209794644536e-01 8.931724815222877867e-01 2.928498824659430122e-01 4.951136421548477107e-01 5.325059306093982148e-01
0.000000000000000000e+00 2.599290562360822565e-01 4.791648475674729069e-01 6.817015017599050708e-01 3.354121274565224908e-01 6.343887058300697879e-01 8.317839209505626386e-01 8.934878727710353630e-01 2.696181130801617587e-01 6.756704716289900770e-01 5.729515300751120144e-01
0.000000000000000000e+00 1.085465782282517833e-01 8.280563497265741590e-02 6.451622340024704139e-02 1.003550646531037316e-01 5.659291621087604307e-01 9.955872569596403432e-01 7.735775945951126609e-01 3.086134299393533675e-02 5.312970276095646538e-01 4.472700461248576009e-01
0.000000000000000000e+00 9.755778263333571287e-02 9.273886339893687436e-02 4.359078690650314281e-02 0.000000000000000000e+00 8.187432634134187426e-01 8.821342050697449366e-01 5.438699967118967304e-01 1.435685337757858226e-01 7.837371277706474126e-01 3.622694156519736253e-01
0.000000000000000000e+00 8.854282595802793842e-06 5.270105735692674764e-02 5.969133136573987475e-01 5.535834985648557804e-01 2.268327948389378679e-01 9.177440515291221956e-01 9.862505863694859265e-01 1.346545250854061515e-01 2.539635436564792181e-01 4.984572965963967595e-01
0.000000000000000000e+00 3.147198756838180400e-01 4.642508293839650579e-01 8.800725533303330739e-01 4.921994590396687741e-01 2.038673311607677174e-01 5.131636961122324481e-01 6.139582178409193070e-01 3.595262535671688298e-01 2.866822051942060634e-01 3.869609677770290412e-01
0.000000000000000000e+00 8.141273172551510839e-02 8.527873034621848147e-02 6.654894920534617508e-01 3.157419485799470849e-01 1.030495449838061406e-01 2.833411556705300871e-01 8.283720718500893199e-01 7.391343415349864721e-01 1.652780010024421653e-01 3.940842695330591949e-01
0.000000000000000000e+00 3.822146864083985629e-01 5.130178771125295523e-01 3.348640046587910146e-01 3.859826798965455552e-01 3.597840776337570823e-01 6.397192666754443202e-01 8.531761551689429623e-01 5.050234640391250140e-01 2.971142598819068170e-01 6.803603447994522879e-01
0.000000000000000000e+00 5.146430744428523996e-01 6.578786537041781957e-01 8.297826481130834431e-01 4.127570673409595159e-01 4.157148244132126136e-01 6.784638805916938242e-01 7.126481577102747877e-01 4.516592090726548880e-01 3.176605659271124482e-01 6.403003962112185921e-01
0.000000000000000000e+00 1.481271534038302811e-05 1.121158350040639268e-01 4.014234348046811784e-01 2.684482078326722032e-01 6.275359394119565115e-01 9.257539543625266099e-01 5.181005535628064873e-01 1.170326576829751608e-01 5.152015568629777498e-01 3.565956024213199349e-01
0.000000000000000000e+00 2.846734222836520556e-01 4.299909730162174704e-01 3.961396126290462338e-01 2.503014045572724555e-01 2.092890485747458396e-01 5.882666676562574581e-01 7.345496448585517868e-01 3.102471729054711025e-01 2.907444918162564451e-01 5.532158045335324736e-01
0.000000000000000000e+00 8.860336324011749976e-02 1.506591239758631184e-01 2.535882584388729488e-01 1.796483706100193700e-01 6.512887163279731384e-01 7.243681451551686745e-01 8.627323457882354329e-01 3.869998342647862910e-01 7.308718251056111059e-01 4.849217290782273926e-01
0.000000000000000000e+00 2.291936631104640187e-01 3.458677392031688780e-01 6.268888601994375698e-01 4.337665078213417402e-01 4.468271721588684131e-01 2.116028019652559378e-01 5.778389828908161441e-01 7.256614314292788581e-01 5.498136684695089649e-01 1.586004236382890786e-01
0.000000000000000000e+00 9.454708978752972282e-02 7.877546726182735326e-02 2.707397444050839153e-01 1.338810148982014780e-01 6.249457519270174011e-01 7.084370814107570080e-01 8.853828294695110790e-01 4.155963634494629910e-01 6.818307051018724918e-01 5.330132250615525757e-01
0.000000000000000000e+00 2.611076633565813654e-01 2.370574009053876274e-01 9.439264805623388543e-01 4.621936672512454436e-01 3.173875888104792931e-01 2.497549786362098234e-01 1.651750108181141430e-01 6.471684658319851735e-01 2.419048298711615474e-01 4.810500342245819794e-01
0.000000000000000000e+00 1.633938885570236619e-06 6.944048908913703910e-02 3.949700707898983754e-01 2.571629235648620337e-01 4.018931334976338920e-01 6.436950598557422687e-01 9.582767830291170075e-01 3.226741980515868136e-01 5.726021714027009768e-01 3.414563504155834206e-01
0.000000000000000000e+00 4.065863727567762265e-01 4.988553718442594875e-01 4.906194148476921701e-01 2.402271290553974481e-01 1.110732320287096675e-01 6.213509927635988417e-01 9.981330309116773769e-01 4.542909289835503350e-01 1.212669144875591631e-01 8.659769965311101547e-01
0.000000000000000000e+00 4.696990661861517370e-05 2.599660657143923470e-01 1.340615115350409225e-01 1.592686772537330597e-01 6.228538484600464331e-01 9.533138275018273600e-01 8.295958676632506634e-01 1.625038244896798156e-01 6.261608082958435295e-01 6.352637468125902354e-01
0.000000000000000000e+00 4.755203228717957281e-02 1.038565459304712779e-01 7.569303622282621546e-01 3.367579291222622118e-01 7.193942512689061042e-02 2.641264911310408081e-01 5.950848100752852421e-01 6.666786691084648497e-01 9.653330510124702446e-02 6.092137767285318306e-01
0.000000000000000000e+00 1.299205943304910949e-05 5.069391313001270216e-02 4.125978380777973187e-01 3.165890484713695940e-01 3.462372712431144306e-01 7.183131472700036158e-01 7.886618200284358782e-01 4.118743524948499379e-01 2.726863740470344410e-01 5.586568559917335364e-01
0.000000000000000000e+00 3.927451879644254795e-01 6.930916367057067262e-01 8.930229753230811696e-01 5.633592211015621132e-01 7.028958174382250457e-01 4.366665506876693525e-02 3.885618068980667417e-02 9.158418753278212421e-01 6.637448345671378425e-01 4.064212428800349497e-01
0.000000000000000000e+00 1.715037242367354331e-01 2.789236887170942758e-01 3.367252531269586124e-01 2.246672716899604794e-01 5.505747709834997172e-01 7.252805626548519680e-01 3.853647390108948523e-01 3.056708278373430065e-01 4.367237364315302295e-01 4.402730211134278093e-01
0.000000000000000000e+00 1.581039009936071049e-01 1.363840321799298927e-01 6.335659292105555451e-01 4.875652990479162341e-01 2.275475210299292561e-01 9.194096223358383391e-01 9.745288186358802562e-01 1.383816339450960053e-01 2.606323563970722734e-01 1.974981335074159072e-01
0.000000000000000000e+00 1.287822853867558737e-01 1.654041368381170551e-01 8.477462458139334300e-02 1.366536878282591516e-01 8.653416461809637639e-01 7.987826840157667974e-01 5.452311841517052393e-01 2.387438686821446165e-01 8.467106800586461368e-01 6.847707321143098325e-01
0.000000000000000000e+00 1.341429109886865192e-05 7.766774908806892141e-02 7.729987815409553598e-01 6.145170567718185595e-01 2.034956688623560384e-01 1.033293127178541160e-01 5.224649803815026861e-01 8.777367097747016400e-01 2.371805431237198614e-01 4.583858788739954004e-01
0.000000000000000000e+00 7.681978632286248776e-02 7.072146235229724576e-02 4.503905850061810656e-01 2.954575740062681533e-01 2.353423122996026740e-01 4.455575809485879946e-01 9.892225509884460255e-01 6.214746856260603414e-01 3.489567396736120708e-01 7.139331482529102102e-01
0.000000000000000000e+00 1.337098485632316480e-01 1.861155652967344254e-01 2.156234984016895395e-01 1.424825912198537381e-01 7.281887359420169403e-01 5.673232652386703823e-01 5.705021931573812655e-01 5.545768146435500201e-01 6.795560628389683000e-01 6.091243572500788517e-01
0.000000000000000000e+00 1.971247966626926953e-05 2.046806162119827188e-01 4.555735961519136734e-01 1.707201119099623909e-01 6.818773739149165403e-01 8.951759770780054470e-02 2.527957261965529945e-03 8.434325615709443724e-01 5.652159377790408890e-01 4.435997639350767741e-01
0.000000000000000000e+00 7.009177086757782671e-02 1.035892517245811523e-01 6.836567782606783883e-01 2.793672281417611813e-01 3.086683392678862825e-01 6.733155765853260366e-02 4.876922932292671042e-01 9.078079853775227193e-01 4.075871293904957393e-01 2.706117303318364975e-01
0.000000000000000000e+00 4.089036696946625193e-01 5.117305419819986323e-01 1.000000000000000222e+00 5.994236808347608303e-01 9.509652286973233615e-01 7.088811579807051677e-01 3.339159960294284524e-01 2.761535215323723813e-01 9.102667617644442100e-01 6.076893042913507070e-01
0.000000000000000000e+00 1.561125913788874957e-05 9.110245919774308254e-02 7.406354396627448100e-01 4.582351136433802097e-01 2.666170575720838709e-02 3.889108850760616964e-01 7.145542863008281786e-01 5.423546582541303174e-01 7.138604488170391393e-02 3.976385376720020792e-01
0.000000000000000000e+00 1.160649220496686451e-01 1.076119345501651697e-01 3.027593031915302713e-01 2.336935569020024417e-01 5.407727781900817376e-01 7.375419231529092290e-01 9.741768201049476605e-01 3.489951329806006974e-01 6.482312722546610395e-01 4.411503108758835778e-01
0.000000000000000000e+00 5.062071854426865025e-01 6.001920801711194686e-01 7.285153383604110466e-01 5.078803404129459409e-01 6.265834657811342190e-01 5.997553305581865279e-01 1.277992806930287606e-01 3.501401613491376130e-01 4.864801940983997097e-01 1.875653437176882932e-01
0.000000000000000000e+00 7.626994544941379393e-06 1.188541603834062793e-01 2.511604520658182182e-01 1.115221508532640016e-01 5.976482530974360774e-01 5.390213192927764130e-01 3.386712197425215121e-01 5.749448449370260228e-01 4.653925942853935904e-01 4.215722781349948711e-01
0.000000000000000000e+00 4.339481145512223415e-01 6.792783626304208511e-01 5.588685646015270070e-01 2.832549056137052546e-01 6.645393906142379459e-01 9.585908812775847387e-01 7.578818963772026018e-01 8.678131779751419028e-02 6.560764776376575291e-01 4.226314380024052131e-01
0.000000000000000000e+00 6.207765458483868043e-02 1.150818836402903514e-02 2.391335442972022940e-01 1.169676460001252138e-01 5.379290716184296217e-01 8.653491328544236083e-01 9.600844615010659666e-01 2.210260760472596564e-01 6.348931016703327490e-01 5.760810935492389762e-01
0.000000000000000000e+00 1.175557033707304438e-01 8.845590765989770621e-02 3.708780445872356668e-01 2.899937626309316840e-01 4.616465052472056296e-01 6.418841138331529139e-01 9.997109883034720479e-01 4.394881630539277939e-01 5.820996920049954504e-01 4.259826280094659023e-01
0.000000000000000000e+00 1.124083346209988205e-01 1.385816405583491784e-01 2.431466375603826280e-01 2.333752111756925984e-01 4.056781237236540827e-01 8.907191120717283805e-01 9.948922880621930975e-01 1.153646507115932973e-01 5.118846307778722737e-01 3.109422678103729298e-01
0.000000000000000000e+00 1.276069531608539534e-05 6.063685000666182989e-02 1.779285614962049511e-01 1.896975644912792802e-01 6.581142579473617804e-01 7.599723349994988997e-01 8.673115509001110279e-01 3.462892580678063603e-01 7.560415063554000170e-01 5.163273893303046425e-01
0.000000000000000000e+00 4.407874054886801174e-01 5.522998515919248508e-01 9.855503957202524923e-01 6.830101811002693424e-01 4.153970156896697463e-01 4.026967717499279065e-01 7.439931333102949296e-01 5.746647641537176998e-01 5.624545144954354869e-01 3.467577599756169193e-01
0.000000000000000000e+00 5.783902727420262568e-01 5.827223992742609493e-01 5.097911598124489352e-01 4.284949720449864330e-01 4.914204373880221577e-01 1.667876617505840708e-01 1.793999291530556928e-02 8.011928239541976637e-01 3.762248049061944211e-01 6.191478989548431233e-01
0.000000000000000000e+00 1.156351315054422202e-05 8.515569908301463820e-02 7.446384215155203989e-01 6.074096466375582537e-01 6.605009523079778955e-01 5.014266406226774997e-02 1.405011125750081358e-01 8.816990376036484278e-01 6.803894020065126558e-01 7.871021335367006655e-01
0.000000000000000000e+00 4.003760486016281206e-01 8.841366113638059465e-01 6.079225259115335067e-01 4.109555760860468254e-01 4.152629935710264175e-01 2.367966082262602801e-01 6.482198523303599469e-01 6.947677992397346403e-01 5.528145822008139199e-01 8.151703009750843609e-01
0.000000000000000000e+00 1.219364144504991865e-01 4.969195957359036353e-02 8.841476066491604779e-03 8.061784268454275093e-02 4.054880340100446845e-01 9.622521022419323611e-01 7.963188226395957470e-01 5.322610681351064299e-02 3.544779814264110707e-01 7.592955307008419918e-01
0.000000000000000000e+00 1.341769165469679226e-01 1.560265349795288414e-01 4.474458616392698596e-01 3.527436883994274908e-01 3.115725593823399642e-01 7.765646483728845251e-01 8.130879125842731536e-01 3.064208981746586735e-01 2.422274917391100957e-01 7.252369439332739809e-01
0.000000000000000000e+00 2.593933994401941834e-01 8.321599307495168851e-01 1.755665447377869337e-01 1.411657041121952005e-01 6.668036353737900601e-01 8.839573410258951824e-01 8.402933083251371560e-01 2.381776153330487644e-01 7.426957321962051051e-01 6.005279826777476515e-01
0.000000000000000000e+00 5.240184765087415597e-01 7.600247890856349775e-01 1.273162411161559149e-01 1.544409641835686742e-01 6.082399571847609820e-01 4.346197536770584624e-01 2.494463856435275018e-02 4.429198618510939434e-01 5.415976596349505456e-01 5.922844453758209227e-01
0.000000000000000000e+00 8.805090215293354998e-06 6.015565731730462828e-02 4.875335497505348115e-01 4.101371631439780785e-01 2.630119426121586557e-01 3.504948994667447248e-01 9.190420435071153804e-01 7.085823529725169267e-01 3.882866910556416751e-01 4.467399428341915502e-01
0.000000000000000000e+00 7.487774244365585214e-06 1.246623806540777119e-01 5.651607921973345050e-01 3.521963642721459564e-01 2.049106935962464182e-01 2.479240988142780711e-01 8.166209323273123655e-01 7.883690163651426719e-01 3.184087507215054291e-01 6.159065842411222125e-01
0.000000000000000000e+00 2.842425512559493272e-01 2.538547355736593403e-01 9.392284161601405224e-01 4.819504904738645124e-01 8.760151932476991643e-01 2.380131461089122769e-01 4.622508621595045053e-02 7.822527569297054173e-01 8.140681545656944795e-01 8.594170052619775069e-01
0.000000000000000000e+00 4.437247557008764942e-01 6.165564442836733994e-01 8.575198386575061393e-02 9.877435026495007264e-02 8.128125045061641574e-01 4.529297827871222037e-01 3.244745344454397218e-01 5.936454528376686746e-01 7.369840513276399996e-01 8.263597100502446668e-01
0.000000000000000000e+00 4.089589131058339658e-06 9.711915437486445812e-02 4.606918462534684289e-01 4.727576547796106254e-01 8.166903701238864555e-01 1.612829545589606894e-01 1.042638176623617019e-02 8.170046908912895756e-01 7.189826308714792891e-01 4.619171773537290027e-01
0.000000000000000000e+00 7.213326761319574542e-06 1.285586249271295500e-01 3.412714414094200621e-01 3.412115887149420601e-01 4.869098944024369269e-01 8.297437266365853548e-01 5.562232486550913180e-01 2.596221019501014915e-01 3.689638316894254810e-01 6.256966278303249807e-01
0.000000000000000000e+00 6.754395054124264104e-06 7.257872719293424757e-02 6.634503152525955683e-02 1.461964214463353784e-01 8.465870437814901894e-01 8.424799136203877659e-01 5.481183251642282039e-01 2.269596274245841427e-01 8.498818285632036007e-01 5.482582149762768031e-01
